"FID_","presence","aggname","species","LAT","LONG_","UID","AGGNAME_1","LAT_1","LONG_1","REGION","MASK","X","Y","SRTMV4","BIO1_PRDCT","BIO12_PRDC","Same","Elev_Temp","Elev_Preci"
,1.000000,"LAHistoricDalesPayneCreek","Dipodomyscalifornicus",40.314600,-122.069500,50.000000,"LAHistoricDalesPayneCreek",0.000000,0.000000,"LA",49.000000,-175862.345600,257321.988500,186.013900,1.000000,1.000000,1.000000,"Temp Up","Precip Up"
,1.000000,"LAHistoricLymans","Dipodomyscalifornicus",40.309600,-121.767800,57.000000,"LAHistoricLymans",0.000000,0.000000,"LA",56.000000,-150238.006900,256247.934900,1050.525000,-1.000000,-1.000000,-1.000000,"Temp Down","Precip Down"
,1.000000,"LAHistoricManton","Dipodomyscalifornicus",40.435000,-121.871800,58.000000,"LAHistoricManton",0.000000,0.000000,"LA",57.000000,-158800.489100,270341.304200,606.730000,-1.000000,-1.000000,-1.000000,"Temp Down","Precip Down"
,1.000000,"LAHistoricRedBluff5","Dipodomyscalifornicus",40.220800,-122.246500,67.000000,"LAHistoricRedBluff5",0.000000,0.000000,"LA",66.000000,-191147.610500,247249.343000,109.210000,1.000000,1.000000,1.000000,"Temp Up","Precip Up"
,1.000000,"LAHistoricRedBluff6","Dipodomyscalifornicus",40.315100,-122.304300,68.000000,"LAHistoricRedBluff6",0.000000,0.000000,"LA",67.000000,-195810.144200,257837.741200,170.822600,1.000000,1.000000,1.000000,"Temp Up","Precip Up"
,1.000000,"LAModernDalesLake","Dipodomyscalifornicus",40.330645,-122.072605,78.000000,"LAModernDalesLake",0.000000,0.000000,"LA",77.000000,-176087.208500,259109.293200,209.856800,-1.000000,1.000000,0.000000,"Temp Down","Precip Up"
,1.000000,"LAModernEagleLakeBrockman","Dipodomyscalifornicus",40.592930,-120.844295,80.000000,"LAModernEagleLakeBrockman",0.000000,0.000000,"LA",79.000000,-71476.161400,286628.919800,1590.551000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
