"FID_","presence","aggname","species","LAT","LONG_","UID","AGGNAME_1","LAT_1","LONG_1","REGION","MASK","X","Y","SRTMV4","BIO1_PRDCT","BIO12_PRDC","Same","Elev_Temp","Elev_Preci"
,1.000000,"KM1","Peromyscusmaniculatus",38.122007,-119.481950,45.000000,"KM1",0.000000,0.000000,"YO",44.000000,45357.610170,11867.696370,2867.498000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"LaGrange1","Peromyscusmaniculatus",37.666100,-120.469857,46.000000,"LaGrange1",0.000000,0.000000,"YO",45.000000,-41389.302010,-38835.308590,52.148530,1.000000,1.000000,1.000000,"Temp Up","Precip Up"
,1.000000,"LAHistoricBattleCreek","Peromyscusmaniculatus",40.350300,-122.177300,47.000000,"LAHistoricBattleCreek",0.000000,0.000000,"LA",46.000000,-184930.377600,261490.941200,102.971300,1.000000,1.000000,1.000000,"Temp Up","Precip Up"
,1.000000,"LAHistoricBlackButte","Peromyscusmaniculatus",40.414700,-121.531900,48.000000,"LAHistoricBlackButte",0.000000,0.000000,"LA",47.000000,-130003.133700,267569.623800,1979.420000,-1.000000,-1.000000,-1.000000,"Temp Down","Precip Down"
,1.000000,"LAHistoricButteLake","Peromyscusmaniculatus",40.564900,-121.303400,49.000000,"LAHistoricButteLake",0.000000,0.000000,"LA",48.000000,-110383.752000,283957.078000,1859.799000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"LAHistoricDalesPayneCreek","Peromyscusmaniculatus",40.314600,-122.069500,50.000000,"LAHistoricDalesPayneCreek",0.000000,0.000000,"LA",49.000000,-175862.345600,257321.988500,186.013900,1.000000,1.000000,1.000000,"Temp Up","Precip Up"
,1.000000,"LAHistoricEagleLake1","Peromyscusmaniculatus",40.734800,-120.719900,51.000000,"LAHistoricEagleLake1",0.000000,0.000000,"LA",50.000000,-60825.770100,302293.148800,1584.961000,1.000000,1.000000,1.000000,"Temp Up","Precip Up"
,1.000000,"LAHistoricEagleLake2","Peromyscusmaniculatus",40.657500,-120.775200,52.000000,"LAHistoricEagleLake2",0.000000,0.000000,"LA",51.000000,-65568.247250,293748.058300,1567.822000,1.000000,1.000000,1.000000,"Temp Up","Precip Up"
,1.000000,"LAHistoricEagleLake3","Peromyscusmaniculatus",40.568100,-120.837100,53.000000,"LAHistoricEagleLake3",0.000000,0.000000,"LA",52.000000,-70891.406970,283866.590700,1562.097000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"LAHistoricHotSpringValley","Peromyscusmaniculatus",40.442300,-121.393800,54.000000,"LAHistoricHotSpringValley",0.000000,0.000000,"LA",53.000000,-118239.246300,270453.469100,1727.630000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"LAHistoricKellys2","Peromyscusmaniculatus",40.433100,-121.356700,55.000000,"LAHistoricKellys2",0.000000,0.000000,"LA",54.000000,-115106.805400,269386.259500,1610.507000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"LAHistoricLakeHelen","Peromyscusmaniculatus",40.468700,-121.515100,56.000000,"LAHistoricLakeHelen",0.000000,0.000000,"LA",55.000000,-128481.714100,273542.633900,2503.896000,-1.000000,-1.000000,-1.000000,"Temp Down","Precip Down"
,1.000000,"LAHistoricLymans","Peromyscusmaniculatus",40.309600,-121.767800,57.000000,"LAHistoricLymans",0.000000,0.000000,"LA",56.000000,-150238.006900,256247.934900,1050.525000,-1.000000,-1.000000,-1.000000,"Temp Down","Precip Down"
,1.000000,"LAHistoricManton","Peromyscusmaniculatus",40.435000,-121.871800,58.000000,"LAHistoricManton",0.000000,0.000000,"LA",57.000000,-158800.489100,270341.304200,606.730000,-1.000000,-1.000000,-1.000000,"Temp Down","Precip Down"
,1.000000,"LAHistoricManzanitaLake","Peromyscusmaniculatus",40.531400,-121.564800,59.000000,"LAHistoricManzanitaLake",0.000000,0.000000,"LA",58.000000,-132581.028600,280572.616300,1790.467000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"LAHistoricMillCreek","Peromyscusmaniculatus",40.053000,-122.100800,60.000000,"LAHistoricMillCreek",0.000000,0.000000,"LA",59.000000,-179165.522500,228331.089700,74.852420,1.000000,1.000000,1.000000,"Temp Up","Precip Up"
,1.000000,"LAHistoricMineral3","Peromyscusmaniculatus",40.347900,-121.623000,61.000000,"LAHistoricMineral3",0.000000,0.000000,"LA",60.000000,-137860.497300,260280.849500,1465.035000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"LAHistoricMineralSummitCreek1","Peromyscusmaniculatus",40.348900,-121.587800,62.000000,"LAHistoricMineralSummitCreek1",0.000000,0.000000,"LA",61.000000,-134868.969600,260341.263100,1514.336000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"LAHistoricMineralSummitCreek2","Peromyscusmaniculatus",40.362800,-121.566300,63.000000,"LAHistoricMineralSummitCreek2",0.000000,0.000000,"LA",62.000000,-133017.408400,261854.375300,1546.531000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"LAHistoricRedBluff1","Peromyscusmaniculatus",40.133900,-122.206100,64.000000,"LAHistoricRedBluff1",0.000000,0.000000,"LA",63.000000,-187935.305600,237518.992900,91.571400,1.000000,1.000000,1.000000,"Temp Up","Precip Up"
,1.000000,"LAHistoricRedBluff2","Peromyscusmaniculatus",40.240380,-122.110955,65.000000,"LAHistoricRedBluff2",0.000000,0.000000,"LA",64.000000,-179568.063200,249158.490500,230.262800,-1.000000,1.000000,0.000000,"Temp Down","Precip Up"
,1.000000,"LAHistoricRedBluff4","Peromyscusmaniculatus",40.197800,-122.222700,66.000000,"LAHistoricRedBluff4",0.000000,0.000000,"LA",65.000000,-189182.801700,244647.697200,77.855400,1.000000,1.000000,1.000000,"Temp Up","Precip Up"
,1.000000,"LAHistoricRedBluff5","Peromyscusmaniculatus",40.220800,-122.246500,67.000000,"LAHistoricRedBluff5",0.000000,0.000000,"LA",66.000000,-191147.610500,247249.343000,109.210000,1.000000,1.000000,1.000000,"Temp Up","Precip Up"
,1.000000,"LAHistoricRedBluff6","Peromyscusmaniculatus",40.315100,-122.304300,68.000000,"LAHistoricRedBluff6",0.000000,0.000000,"LA",67.000000,-195810.144200,257837.741200,170.822600,1.000000,1.000000,1.000000,"Temp Up","Precip Up"
,1.000000,"LAHistoricWarnerCreek1","Peromyscusmaniculatus",40.460200,-121.446100,70.000000,"LAHistoricWarnerCreek1",0.000000,0.000000,"LA",69.000000,-122645.319200,272507.461200,2120.609000,-1.000000,-1.000000,-1.000000,"Temp Down","Precip Down"
,1.000000,"LAHistoricWarnerCreek2","Peromyscusmaniculatus",40.467900,-121.492100,71.000000,"LAHistoricWarnerCreek2",0.000000,0.000000,"LA",70.000000,-126532.855700,273422.874800,2443.283000,-1.000000,-1.000000,-1.000000,"Temp Down","Precip Down"
,1.000000,"LAHistoricWillowLake","Peromyscusmaniculatus",40.402700,-121.352400,72.000000,"LAHistoricWillowLake",0.000000,0.000000,"LA",71.000000,-114790.159500,266005.411500,1672.088000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"LAModernBattleCreekMeadows","Peromyscusmaniculatus",40.339480,-121.609185,74.000000,"LAModernBattleCreekMeadows",0.000000,0.000000,"LA",73.000000,-136703.010800,259325.867300,1468.201000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"LAModernBluffFalls","Peromyscusmaniculatus",40.412202,-121.531905,75.000000,"LAModernBluffFalls",0.000000,0.000000,"LA",74.000000,-130008.040100,267292.258100,1978.152000,-1.000000,-1.000000,-1.000000,"Temp Down","Precip Down"
,1.000000,"LAModernButteLake","Peromyscusmaniculatus",40.562405,-121.299660,76.000000,"LAModernButteLake",0.000000,0.000000,"LA",75.000000,-110070.832300,283675.715800,1849.017000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"LAModernCoyoteCreek","Peromyscusmaniculatus",40.093250,-122.226870,77.000000,"LAModernCoyoteCreek",0.000000,0.000000,"LA",76.000000,-189810.402600,233046.274100,89.329030,1.000000,1.000000,1.000000,"Temp Up","Precip Up"
,1.000000,"LAModernDalesLake","Peromyscusmaniculatus",40.330645,-122.072605,78.000000,"LAModernDalesLake",0.000000,0.000000,"LA",77.000000,-176087.208500,259109.293200,209.856800,-1.000000,1.000000,0.000000,"Temp Down","Precip Up"
,1.000000,"LAModernDrakesbad","Peromyscusmaniculatus",40.444655,-121.408500,79.000000,"LAModernDrakesbad",0.000000,0.000000,"LA",78.000000,-119482.304600,270733.391500,1750.056000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"LAModernEagleLakeBrockman","Peromyscusmaniculatus",40.592930,-120.844295,80.000000,"LAModernEagleLakeBrockman",0.000000,0.000000,"LA",79.000000,-71476.161400,286628.919800,1590.551000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"LAModernEagleLakeMerrillCreek","Peromyscusmaniculatus",40.552305,-120.814665,81.000000,"LAModernEagleLakeMerrillCreek",0.000000,0.000000,"LA",80.000000,-69006.573910,282096.252600,1558.726000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"LAModernEagleLakePapooseMeadow","Peromyscusmaniculatus",40.525815,-120.767270,82.000000,"LAModernEagleLakePapooseMeadow",0.000000,0.000000,"LA",81.000000,-65015.853480,279121.392800,1626.669000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"LAModernEagleLakePineCreek","Peromyscusmaniculatus",40.667960,-120.786120,83.000000,"LAModernEagleLakePineCreek",0.000000,0.000000,"LA",82.000000,-66482.236170,294916.979100,1568.555000,1.000000,1.000000,1.000000,"Temp Up","Precip Up"
,1.000000,"LAModernHelenEmeraldLakes","Peromyscusmaniculatus",40.469727,-121.513978,84.000000,"LAModernHelenEmeraldLakes",0.000000,0.000000,"LA",83.000000,-128384.754600,273655.144900,2496.700000,-1.000000,-1.000000,-1.000000,"Temp Down","Precip Down"
,1.000000,"LAModernKingsCreekFalls","Peromyscusmaniculatus",40.459710,-121.444780,87.000000,"LAModernKingsCreekFalls",0.000000,0.000000,"LA",86.000000,-122534.206400,272451.347200,2102.616000,-1.000000,-1.000000,-1.000000,"Temp Down","Precip Down"
,1.000000,"LAModernLymanSprings","Peromyscusmaniculatus",40.311240,-121.764275,88.000000,"LAModernLymanSprings",0.000000,0.000000,"LA",87.000000,-149935.077100,256424.464100,1042.067000,-1.000000,-1.000000,-1.000000,"Temp Down","Precip Down"
,1.000000,"LAModernManzanitaLake","Peromyscusmaniculatus",40.537590,-121.570180,89.000000,"LAModernManzanitaLake",0.000000,0.000000,"LA",88.000000,-133025.436000,281267.401900,1790.643000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"LAModernPoleSpring","Peromyscusmaniculatus",40.587200,-121.287017,91.000000,"LAModernPoleSpring",0.000000,0.000000,"LA",90.000000,-108962.764400,286414.018200,1791.748000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"LAModernSummitCreek","Peromyscusmaniculatus",40.358040,-121.557570,95.000000,"LAModernSummitCreek",0.000000,0.000000,"LA",94.000000,-132284.767800,261313.600300,1616.155000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"LAModernSummitCreekN","Peromyscusmaniculatus",40.368900,-121.538310,96.000000,"LAModernSummitCreekN",0.000000,0.000000,"LA",95.000000,-130629.587800,262492.812600,1722.886000,-1.000000,-1.000000,-1.000000,"Temp Down","Precip Down"
,1.000000,"LAModernUpperKingsCreekMdw","Peromyscusmaniculatus",40.465210,-121.476400,97.000000,"LAModernUpperKingsCreekMdw",0.000000,0.000000,"LA",96.000000,-125206.226300,273103.350200,2275.903000,-1.000000,-1.000000,-1.000000,"Temp Down","Precip Down"
,1.000000,"LAModernVasquezRanch","Peromyscusmaniculatus",40.436528,-121.875444,98.000000,"LAModernVasquezRanch",0.000000,0.000000,"LA",97.000000,-159106.243500,270517.065300,597.304000,-1.000000,-1.000000,-1.000000,"Temp Down","Precip Down"
,1.000000,"LAModernWillowLake","Peromyscusmaniculatus",40.405860,-121.362885,99.000000,"LAModernWillowLake",0.000000,0.000000,"LA",98.000000,-115675.008700,266369.047300,1657.133000,-1.000000,-1.000000,-1.000000,"Temp Down","Precip Down"
,1.000000,"LAModernWilsonLake","Peromyscusmaniculatus",40.344115,-121.439425,100.000000,"LAModernWilsonLake",0.000000,0.000000,"LA",99.000000,-122274.967700,259608.701300,1663.544000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"LC1","Peromyscusmaniculatus",37.779085,-119.261020,101.000000,"LC1",0.000000,0.000000,"YO",100.000000,64997.826250,-26124.407770,2932.721000,-1.000000,-1.000000,-1.000000,"Temp Down","Precip Down"
,1.000000,"LC2","Peromyscusmaniculatus",37.769127,-119.256857,102.000000,"LC2",0.000000,0.000000,"YO",101.000000,65372.657130,-27228.510230,3095.055000,-1.000000,-1.000000,-1.000000,"Temp Down","Precip Down"
,1.000000,"LC3","Peromyscusmaniculatus",37.761643,-119.256870,103.000000,"LC3",0.000000,0.000000,"YO",102.000000,65378.034680,-28060.465390,3207.704000,-1.000000,-1.000000,-1.000000,"Temp Down","Precip Down"
,1.000000,"LG2","Peromyscusmaniculatus",37.621805,-120.525885,105.000000,"LG2",0.000000,0.000000,"YO",104.000000,-46352.025680,-43733.413550,74.049210,1.000000,1.000000,1.000000,"Temp Up","Precip Up"
,1.000000,"LG3","Peromyscusmaniculatus",37.667473,-120.467947,106.000000,"LG3",0.000000,0.000000,"YO",105.000000,-41220.299770,-38683.511410,61.718000,1.000000,1.000000,1.000000,"Temp Up","Precip Up"
,1.000000,"LM1","Peromyscusmaniculatus",37.882700,-119.346550,107.000000,"LM1",0.000000,0.000000,"YO",106.000000,57395.675890,-14661.368450,2811.007000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"LyellCanyon1","Peromyscusmaniculatus",37.773896,-119.260877,108.000000,"LyellCanyon1",0.000000,0.000000,"YO",107.000000,65014.900730,-26701.136520,2989.059000,-1.000000,-1.000000,-1.000000,"Temp Down","Precip Down"
,1.000000,"LyellCanyon2","Peromyscusmaniculatus",37.764088,-119.252080,109.000000,"LyellCanyon2",0.000000,0.000000,"YO",108.000000,65797.289620,-27785.357500,3282.376000,-1.000000,-1.000000,-1.000000,"Temp Down","Precip Down"
,1.000000,"MercedGrove1","Peromyscusmaniculatus",37.748726,-119.838660,112.000000,"MercedGrove1",0.000000,0.000000,"YO",111.000000,14196.723250,-29740.550800,1625.980000,-1.000000,-1.000000,-1.000000,"Temp Down","Precip Down"
,1.000000,"MercedLake1","Peromyscusmaniculatus",37.728064,-119.391793,113.000000,"MercedLake1",0.000000,0.000000,"YO",112.000000,53532.098260,-31877.847160,2220.362000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"MF1","Peromyscusmaniculatus",37.840970,-119.499640,114.000000,"MF1",0.000000,0.000000,"YO",113.000000,43973.666830,-19382.121840,2938.074000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"MG1","Peromyscusmaniculatus",37.748264,-119.839376,115.000000,"MG1",0.000000,0.000000,"YO",114.000000,14133.807630,-29792.016700,1647.118000,-1.000000,-1.000000,-1.000000,"Temp Down","Precip Down"
,1.000000,"MG2","Peromyscusmaniculatus",37.762080,-119.842640,116.000000,"MG2",0.000000,0.000000,"YO",115.000000,13844.049140,-28256.621580,1811.207000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"ML1","Peromyscusmaniculatus",37.729643,-119.392858,117.000000,"ML1",0.000000,0.000000,"YO",116.000000,53437.238160,-31702.919570,2220.732000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"ML2","Peromyscusmaniculatus",37.739707,-119.405170,118.000000,"ML2",0.000000,0.000000,"YO",117.000000,52346.600050,-30591.030110,2221.366000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"MMe1","Peromyscusmaniculatus",37.699240,-119.586470,119.000000,"MMe1",0.000000,0.000000,"YO",118.000000,36411.469460,-35174.408720,2372.227000,-1.000000,-1.000000,-1.000000,"Temp Down","Precip Down"
,1.000000,"MMe2","Peromyscusmaniculatus",37.666717,-119.594443,120.000000,"MMe2",0.000000,0.000000,"YO",119.000000,35724.913790,-38792.869570,2197.631000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"MoMe1","Peromyscusmaniculatus",37.666373,-119.672113,122.000000,"MoMe1",0.000000,0.000000,"YO",121.000000,28883.241610,-38857.574920,2237.446000,-1.000000,-1.000000,-1.000000,"Temp Down","Precip Down"
,1.000000,"MonoMeadow1","Peromyscusmaniculatus",37.663396,-119.592267,123.000000,"MonoMeadow1",0.000000,0.000000,"YO",122.000000,35918.180920,-39161.226870,2215.834000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"MtBullion1","Peromyscusmaniculatus",37.508220,-120.043898,124.000000,"MtBullion1",0.000000,0.000000,"YO",123.000000,-3875.079362,-56487.776320,660.984100,1.000000,1.000000,1.000000,"Temp Up","Precip Up"
,1.000000,"MtHoffman1","Peromyscusmaniculatus",37.844610,-119.500180,125.000000,"MtHoffman1",0.000000,0.000000,"YO",124.000000,43924.076630,-18977.730230,3025.731000,1.000000,-1.000000,0.000000,"Temp Up","Precip Down"
,1.000000,"PF1","Peromyscusmaniculatus",37.808943,-119.568627,126.000000,"PF1",0.000000,0.000000,"YO",125.000000,37927.053840,-22972.218280,2480.396000,-1.000000,-1.000000,-1.000000,"Temp Down","Precip Down"
